objectid,country,name,company,group_comp,subgroup,groupid,area_ha
6518,IDN,PT. TANAH TUNJUNG PLATEU 2,PT. TANAH TUNJUNG PLATEU,No group,,99,5031
6519,IDN,PT. DWIMEKAR PERSADA 1,PT. DWIMEKAR PERSADA,No group,,99,2015
6520,IDN,YAYASAN SOSIAL BUDILUHUR,YAYASAN SOSIAL BUDILUHUR,No group,,99,16
6521,IDN,PT. DWIMEKAR PERSADA 2,PT. DWIMEKAR PERSADA,No group,,99,4076
6522,IDN,PT. BARITO INDAH INDONESIA,PT. BARITO INDAH INDONESIA,No group,,99,935
6523,IDN,PT. Sentosa Kalimantan Jaya 1,PT. Sentosa Kalimantan Jaya,No group,,99,3048
6524,IDN,PT. Jabontara Eka Karsa 3,PT. Jabontara Eka Karsa,No group,,99,5642
6525,IDN,PT. HUTAN BERSAMA,PT. HUTAN BERSAMA,No group,,99,9040
6526,IDN,PT. Kutai Agro Jaya 2,PT. Kutai Agro Jaya,No group,,99,7234
6527,IDN,PT. HASFARM PRODUCT,PT. HASFARM PRODUCT,No group,,99,12527
6528,IDN,PTP XXVI/PERKEBUNAN MUARA BADAK,PTP XXVI/PERKEBUNAN MUARA BADAK,No group,,99,5095
6529,IDN,PT. London Sumatera Internasional Tbk 4,PT. London Sumatera Internasional Tbk,London Sumatra,,89,6556
6530,IDN,PT. MAJAPAHIT AGRO INDUSTRI 1,PT. MAJAPAHIT AGRO INDUSTRI,No group,,99,5194
6531,IDN,PT. MAJAPAHIT AGRO INDUSTRI 2,PT. MAJAPAHIT AGRO INDUSTRI,No group,,99,2458
6532,IDN,PT. MAJAPAHIT AGRO INDUSTRI 3,PT. MAJAPAHIT AGRO INDUSTRI,No group,,99,1472
6533,IDN,PT. SETIUFARM,PT. SETIUFARM,No group,,99,879
6534,IDN,PT. Buana Wira Subur Sakti 2,PT. Buana Wira Subur Sakti,No group,,99,712
6535,IDN,PTPN XIII 3,PTPN XIII,Perkebunan Nusantara,,99,11588
6536,IDN,PTPN XIII 4,PTPN XIII,Perkebunan Nusantara,,99,2845
6537,IDN,PTPN XIII 5,PTPN XIII,Perkebunan Nusantara,,99,2658
6538,IDN,PTPN XIII 6,PTPN XIII,Perkebunan Nusantara,,99,689
6539,IDN,PTPN XIII 7,PTPN XIII,Perkebunan Nusantara,,99,6162
6540,IDN,PTPN XIII 8,PTPN XIII,Perkebunan Nusantara,,99,1884
6541,IDN,PT. Comismar Wanamaja Agro 3,PT. Comismar Wanamaja Agro,Wanamaja Adhitama,,76,13340
6542,IDN,PT. INDOSERASI PRIMA,PT. INDOSERASI PRIMA,No group,,99,22890
6543,IDN,PT. INTIBULUNGAN PLANTATION,PT. INTIBULUNGAN PLANTATION,No group,,99,5028
6544,IDN,PT. WANABAYA NITYANTARA,PT. WANABAYA NITYANTARA,No group,,99,30931
6545,IDN,PT. WANAPURA AGRARAKSA,PT. WANAPURA AGRARAKSA,No group,,99,37794
6546,IDN,PT. TIRTA KENCANA KREASIMAS 2,PT. TIRTA KENCANA KREASIMAS,No group,,99,22389
6547,IDN,PT. PALMAKHARISMA SEKAWAN 2,PT. PALMAKHARISMA SEKAWAN,No group,,99,53076
6548,IDN,PT. Karya Nusa Eka Daya 2,PT. Karya Nusa Eka Daya,Astra International,Astra Agro Lestari,5,12342
6549,IDN,PT. BADIWATA PALMAINDO,PT. BADIWATA PALMAINDO,No group,,99,15193
6550,IDN,PT. AGRO CITY KALTIM 2,PT. AGRO CITY KALTIM,No group,,99,10647
6551,IDN,PT. JAGATAMA RINGGIT,PT. JAGATAMA RINGGIT,No group,,99,22338
6552,IDN,PT. SIMA AGUNG 2,PT. SIMA AGUNG,No group,,99,3045
6553,IDN,PTPN XIII 9,PTPN XIII,Perkebunan Nusantara,,99,16747
6554,IDN,PT. Buana Wira Subur Sakti 3,PT. Buana Wira Subur Sakti,No group,,99,1250
6555,IDN,PT. MAKMUR JAGAD ABADI,PT. MAKMUR JAGAD ABADI,No group,,99,11489
6556,IDN,YAYASAN AGRIWANATAMA BHAKTINUSA,YAYASAN AGRIWANATAMA BHAKTINUSA,No group,,99,14627
6557,IDN,PT. Agro Indomas-EK 4,PT. Agro Indomas-EK,Agro Group,,81,3013
6558,IDN,PT. KUKUS GUNUNG,PT. KUKUS GUNUNG,No group,,99,2620
6559,IDN,PT. Nirmala Agro Lestari 1,PT. Nirmala Agro Lestari,Astra International,,5,1954
6560,IDN,PT. Gemareksa Mekarsari 1,PT. Gemareksa Mekarsari,Indhasana Group,,27,911
6561,IDN,PT. PILAR WANA PERSADA,PT. PILAR WANA PERSADA,No group,,99,15149
6562,IDN,PT. Harapan Hibrida Kalbar 1,PT. Harapan Hibrida Kalbar,Cargill,,11,10423
6563,IDN,PT. MITRA MENDAWAI SEJATI 1,PT. MITRA MENDAWAI SEJATI,No group,,99,6000
6564,IDN,PT. KALIMANTAN SAWIT ABADI 1,PT. KALIMANTAN SAWIT ABADI,No group,,99,1997
6565,IDN,PT. KALIMANTAN SAWIT ABADI 2,PT. KALIMANTAN SAWIT ABADI,No group,,99,2511
6566,IDN,PT. BUMITAMA GUNAJAYA ABADI,PT. BUMITAMA GUNAJAYA ABADI,No group,,99,5632
6567,IDN,PT. MITRA MENDAWAI SEJATI 2,PT. MITRA MENDAWAI SEJATI,No group,,99,2999
6568,IDN,PT. SURYA SAWIT SEJATI 1,PT. SURYA SAWIT SEJATI,No group,,99,4479
6569,IDN,PT. SURYA SAWIT SEJATI 2,PT. SURYA SAWIT SEJATI,No group,,99,1133
6570,IDN,PT. SURYA SAWIT SEJATI 3,PT. SURYA SAWIT SEJATI,No group,,99,2113
6571,IDN,PT. SURYA SAWIT SEJATI 4,PT. SURYA SAWIT SEJATI,No group,,99,1276
6572,IDN,PT. SURYA SAWIT SEJATI 5,PT. SURYA SAWIT SEJATI,No group,,99,639
6573,IDN,PT. SURYA SAWIT SEJATI 6,PT. SURYA SAWIT SEJATI,No group,,99,691
6574,IDN,PT. SURYA SAWIT SEJATI 7,PT. SURYA SAWIT SEJATI,No group,,99,422
6575,IDN,PT. SURYA SAWIT SEJATI 8,PT. SURYA SAWIT SEJATI,No group,,99,585
6576,IDN,PT. Kalimantan Sawit Kusuma 1,PT. Kalimantan Sawit Kusuma,No group,,99,1391
6577,IDN,PTPN XIII 10,PTPN XIII,Perkebunan Nusantara,,99,11731
6578,IDN,PT. MATA EPSI AGRO 1,PT. MATA EPSI AGRO,Medco Group,,42,605
6579,IDN,PT. SUNGAI RANGIT JAYA 1,PT. SUNGAI RANGIT JAYA,No group,,99,2413
6580,IDN,PT. SUNGAI RANGIT JAYA 2,PT. SUNGAI RANGIT JAYA,No group,,99,231
6581,IDN,PT. MATA EPSI AGRO 2,PT. MATA EPSI AGRO,Medco Group,,42,708
6582,IDN,PT. Lestari Unggul Jaya 1,PT. Lestari Unggul Jaya,Sinar Mas,,68,949
6583,IDN,PT. MATA EPSI AGRO 3,PT. MATA EPSI AGRO,Medco Group,,42,333
6584,IDN,PT. SUKSES KARYA MANDIRI 1,PT. SUKSES KARYA MANDIRI,No group,,99,2501
6585,IDN,PT. SUKSES KARYA MANDIRI 2,PT. SUKSES KARYA MANDIRI,No group,,99,3171
6586,IDN,PT. SUKSES KARYA MANDIRI 3,PT. SUKSES KARYA MANDIRI,No group,,99,2930
6587,IDN,PT. INDOTRUBA TENGAH 1,PT. INDOTRUBA TENGAH,No group,,99,1023
6588,IDN,PT. WANA SAWIT SUBUR LESTARI 1,PT. WANA SAWIT SUBUR LESTARI,No group,,99,7293
6589,IDN,PT. SAWIT SUMBER MAS SARANA 1,PT. SAWIT SUMBER MAS SARANA,No group,,99,193
6590,IDN,PT. SURYA INDAH NUSANTARA PAGI,PT. SURYA INDAH NUSANTARA PAGI,No group,,99,7548
6591,IDN,PT. AGRO BUKIT,PT. AGRO BUKIT,No group,,99,15319
6592,IDN,PT. BAKTI EMAS SURYA TERANG,PT. BAKTI EMAS SURYA TERANG,No group,,99,9965
6593,IDN,PT. BISMA DHARMA KENCANA,PT. BISMA DHARMA KENCANA,No group,,99,14681
6594,IDN,PT. BUMI SAWIT KENCANA 1,PT. BUMI SAWIT KENCANA,Wilmar,,77,4754
6595,IDN,PT. GLOBALINDO ALAM PERKASA 1,PT. GLOBALINDO ALAM PERKASA,Musim Mas,,48,5808
6596,IDN,PT. HAMPARAN MASAWIT  BANGUN PERSADA 1,PT. HAMPARAN MASAWIT  BANGUN PERSADA,Wilmar,,77,8134
6597,IDN,PT. HUTANINDO AGRO LESTARI 1,PT. HUTANINDO AGRO LESTARI,No group,,99,3421
6598,IDN,PT. HUTANINDO AGRO LESTARI 2,PT. HUTANINDO AGRO LESTARI,No group,,99,243
6599,IDN,PT. KARUNIA KENCANA PERMAI    SEJATI,PT. KARUNIA KENCANA PERMAI    SEJATI,Wilmar,,77,17035
6600,IDN,PT. LONDON SUMATERA INTERNASIONAL/ SINAR CITR,PT. LONDON SUMATERA INTERNASIONAL/ SINAR CITR,No group,,99,10164
6601,IDN,PT. MAJU ANEKA SAWIT 1,PT. MAJU ANEKA SAWIT,Musim Mas,,48,1490
6602,IDN,PT. MAJU ANEKA SAWIT 2,PT. MAJU ANEKA SAWIT,Musim Mas,,48,306
6603,IDN,PT. MAJU ANEKA SAWIT 3,PT. MAJU ANEKA SAWIT,Musim Mas,,48,3074
6604,IDN,PT. MAJU ANEKA SAWIT 4,PT. MAJU ANEKA SAWIT,Musim Mas,,48,6224
6605,IDN,PT. MENTAYA SAWIT MAS,PT. MENTAYA SAWIT MAS,Wilmar,,77,17233
6606,IDN,PT. SUKAJADI SAWIT MEKAR 1,PT. SUKAJADI SAWIT MEKAR,Musim Mas,,48,694
6607,IDN,PT. Windu Nabatindo Abadi EX SURYA BAROKAH 1,PT. Windu Nabatindo Abadi EX SURYA BAROKAH,No group,,99,1942
6608,IDN,PT. Windu Nabatindo Abadi EX SURYA BAROKAH 2,PT. Windu Nabatindo Abadi EX SURYA BAROKAH,No group,,99,7536
6609,IDN,PT. Windu Nabatindo Abadi EX SURYA BAROKAH 3,PT. Windu Nabatindo Abadi EX SURYA BAROKAH,No group,,99,1298
6610,IDN,PT. TUNAS AGRO SUBUR KENCANA 1,PT. TUNAS AGRO SUBUR KENCANA,No group,,99,12638
6611,IDN,PT. UNGGUL LESTARI,PT. UNGGUL LESTARI,Musim Mas,,48,14578
6612,IDN,PT. WINDU NABATINDO LESTARI 1,PT. WINDU NABATINDO LESTARI,No group,,99,11428
6613,IDN,PT. HUTAN SAWIT LESTARI 1,PT. HUTAN SAWIT LESTARI,No group,,99,5036
6614,IDN,PT. HUTAN SAWIT LESTARI 2,PT. HUTAN SAWIT LESTARI,No group,,99,385
6615,IDN,PT. HUTAN SAWIT LESTARI 3,PT. HUTAN SAWIT LESTARI,No group,,99,839
6616,IDN,PT. INHUTANI III 1,PT. INHUTANI III,No group,,99,2933
6617,IDN,PT. MULIA AGRO PERMAI,PT. MULIA AGRO PERMAI,No group,,99,9057
6618,IDN,PT. INHUTANI III 2,PT. INHUTANI III,No group,,99,4412
6619,IDN,PT. WINDU NABATINDO LESTARI 2,PT. WINDU NABATINDO LESTARI,No group,,99,128
6620,IDN,PT. BUMITAMA GUNAJAYA AGRO 1,PT. BUMITAMA GUNAJAYA AGRO,No group,,99,5
6621,IDN,PT. BUMITAMA GUNAJAYA AGRO 2,PT. BUMITAMA GUNAJAYA AGRO,No group,,99,2
6622,IDN,PT. WINDU NABATINDO LESTARI 3,PT. WINDU NABATINDO LESTARI,No group,,99,984
6623,IDN,PT. KARYA MAKMUR SEJAHTERA 1,PT. KARYA MAKMUR SEJAHTERA,No group,,99,7690
6624,IDN,PT. KARYA MAKMUR SEJAHTERA 2,PT. KARYA MAKMUR SEJAHTERA,No group,,99,5295
6625,IDN,PT. UNIPRIMA COM,PT. UNIPRIMA COM,No group,,99,5199
6626,IDN,PT. KATINGAN INDAH UTAMA 1,PT. KATINGAN INDAH UTAMA,No group,,99,2344
6627,IDN,PT. SWADAYA SAPTA PUTRA,PT. SWADAYA SAPTA PUTRA,No group,,99,1020
6628,IDN,PT. Agro Indomas 1,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,224
6629,IDN,PT. Agro Indomas 2,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,46
6630,IDN,PT. Agro Indomas 3,PT. Agro Indomas,Goodhope Asia Holdings,Carson Cumberbatch PLC,21,406
6631,IDN,PT. MITRA UNGGULTAMA PERKASA 1,PT. MITRA UNGGULTAMA PERKASA,No group,,99,705
6632,IDN,PT. MUSI RAWAS CITRA HARPINDO,PT. MUSI RAWAS CITRA HARPINDO,No group,,99,2844
6633,IDN,PT. MEGA IKA KANSA 1,PT. MEGA IKA KANSA,No group,,99,1491
6634,IDN,PT. MITRA UNGGULTAMA PERKASA 2,PT. MITRA UNGGULTAMA PERKASA,No group,,99,13116
6635,IDN,PT. MEGA IKA KANSA 2,PT. MEGA IKA KANSA,No group,,99,1472
6636,IDN,PT. WANASAWIT SUBUR LESTARI 1,PT. WANASAWIT SUBUR LESTARI,No group,,99,8164
6637,IDN,PT. WANASAWIT SUBUR LESTARI 2,PT. WANASAWIT SUBUR LESTARI,No group,,99,5722
6638,IDN,PT. KERISAWIT INDONESIA,PT. KERISAWIT INDONESIA,Wilmar,,77,18856
6639,IDN,PT. HAMPARAN MASAWIT  BANGUN PERSADA 2,PT. HAMPARAN MASAWIT  BANGUN PERSADA,Wilmar,,77,4639
6640,IDN,PT. Agro Mandiri Perdana 1,PT. Agro Mandiri Perdana,Sinar Mas,,68,17595
6641,IDN,PT. HASFARM,PT. HASFARM,No group,,99,2962
6642,IDN,PT. GRAHA INTI JAYA,PT. GRAHA INTI JAYA,No group,,99,13289
6643,IDN,PT. SURYA MAS CITRA PERKASA,PT. SURYA MAS CITRA PERKASA,No group,,99,23178
6644,IDN,PT. INDOTURBA TENGAH 4,PT. INDOTURBA TENGAH,No group,,99,4711
6645,IDN,PT. BADRA CEMERLANG,PT. BADRA CEMERLANG,No group,,99,6101
6646,IDN,PT. MAJU ANEKA SAWIT 5,PT. MAJU ANEKA SAWIT,Musim Mas,,48,5875
6647,IDN,PT. WANA SAWIT SUBUR LESTARI 2,PT. WANA SAWIT SUBUR LESTARI,No group,,99,8843
6648,IDN,PT. GUNUNG SEJAHTERA IBU PERTIWI 1,PT. GUNUNG SEJAHTERA IBU PERTIWI,No group,,99,77
6649,IDN,PT. GUNUNG SEJAHTERA IBU PERTIWI 2,PT. GUNUNG SEJAHTERA IBU PERTIWI,No group,,99,7297
6650,IDN,PT. KATINGAN INDAH UTAMA 2,PT. KATINGAN INDAH UTAMA,No group,,99,8122
6651,IDN,PT. BUANA ARTHA SEJAHTERA 1,PT. BUANA ARTHA SEJAHTERA,Sinar Mas,,68,2338
6652,IDN,PT. SUKAJADI SAWIT MEKAR 2,PT. SUKAJADI SAWIT MEKAR,Musim Mas,,48,12287
6653,IDN,PT. SAWIT SUMBER MAS SARANA 2,PT. SAWIT SUMBER MAS SARANA,No group,,99,7457
6654,IDN,PT. ADHAKSA DARMASATYA,PT. ADHAKSA DARMASATYA,No group,,99,5411
6655,IDN,PT. HAMPARAN MASAWIT  BANGUN PERSADA 3,PT. HAMPARAN MASAWIT  BANGUN PERSADA,Wilmar,,77,6643
6656,IDN,PT. GLOBALINDO ALAM PERKASA 2,PT. GLOBALINDO ALAM PERKASA,Musim Mas,,48,18167
6657,IDN,PT. MENTENG JAYA SAWIT KERSUMA,PT. MENTENG JAYA SAWIT KERSUMA,No group,,99,7401
6658,IDN,PT. INDOTRUBA TENGAH 2,PT. INDOTRUBA TENGAH,No group,,99,5840
6659,IDN,PT. INDOTRUBA TENGAH 3,PT. INDOTRUBA TENGAH,No group,,99,708
6660,IDN,PT. BANGUN JAYA ALAM PERMAI 1,PT. BANGUN JAYA ALAM PERMAI,No group,,99,2117
6661,IDN,PT. SAWIT MAS NUGRAHA PERDANA 1,PT. SAWIT MAS NUGRAHA PERDANA,No group,,99,2316
6662,IDN,PT. Antang Ganda Utama 1,PT. Antang Ganda Utama,Makin Group,,40,8374
6663,IDN,PT. Antang Ganda Utama 2,PT. Antang Ganda Utama,Makin Group,,40,1233
6664,IDN,PT. Antang Ganda Utama 3,PT. Antang Ganda Utama,Makin Group,,40,6246
6665,IDN,PT. PTP XVIII,PT. PTP XVIII,No group,,99,2790
6666,IDN,PT. INHUTANI III 3,PT. INHUTANI III,No group,,99,2859
6667,IDN,PT. WANACATUR JAYA UTAMA,PT. WANACATUR JAYA UTAMA,No group,,99,12459
6668,IDN,PT. AGRO LESTARI SENTOSA 1,PT. AGRO LESTARI SENTOSA,Sinar Mas,,68,5768
6669,IDN,PT. AGRO LESTARI SENTOSA 2,PT. AGRO LESTARI SENTOSA,Sinar Mas,,68,14109
6670,IDN,PT. MULYA SAWIT AGRO LESTARI 1,PT. MULYA SAWIT AGRO LESTARI,No group,,99,4343
6671,IDN,PT. BANGUN JAYA ALAM PERMAI 2,PT. BANGUN JAYA ALAM PERMAI,No group,,99,2174
6672,IDN,PT. CIPTATANI KUMAI SEJAHTERA 1,PT. CIPTATANI KUMAI SEJAHTERA,No group,,99,678
6673,IDN,PT. CIPTATANI KUMAI SEJAHTERA 2,PT. CIPTATANI KUMAI SEJAHTERA,No group,,99,700
6674,IDN,PT. CIPTATANI KUMAI SEJAHTERA 3,PT. CIPTATANI KUMAI SEJAHTERA,No group,,99,5015
6675,IDN,PT. CIPTATANI KUMAI SEJAHTERA 4,PT. CIPTATANI KUMAI SEJAHTERA,No group,,99,1513
6676,IDN,PT. SATYA KISMA USAHA 1,PT. SATYA KISMA USAHA,Sinar Mas,,68,696
6677,IDN,PT. SATYA KISMA USAHA 2,PT. SATYA KISMA USAHA,Sinar Mas,,68,5901
6678,IDN,PT. MITRA ABADI MAKMUR 1,PT. MITRA ABADI MAKMUR,Sinar Mas,,68,4722
6679,IDN,PT. MITRA ABADI MAKMUR 2,PT. MITRA ABADI MAKMUR,Sinar Mas,,68,3505
6680,IDN,PT. BANGKIT GIAT USAHA MANDIRI 1,PT. BANGKIT GIAT USAHA MANDIRI,No group,,99,9975
6681,IDN,PT. INDHASANA HUPASARANA,PT. INDHASANA HUPASARANA,No group,,99,6539
6682,IDN,PT. CIPTA NARADA LESTARI,PT. CIPTA NARADA LESTARI,No group,,99,3779
6683,IDN,PT. SURYA SAWIT SEJATI 9,PT. SURYA SAWIT SEJATI,No group,,99,3277
6684,IDN,PT. BANGUN JAYA ALAM PERMAI 3,PT. BANGUN JAYA ALAM PERMAI,No group,,99,10789
6685,IDN,PT. BANGUN JAYA ALAM PERMAI 4,PT. BANGUN JAYA ALAM PERMAI,No group,,99,9443
6686,IDN,PT. BUMI LANGGENG PERDANATRADA 1,PT. BUMI LANGGENG PERDANATRADA,No group,,99,1363
6687,IDN,PT. BUMI LANGGENG PERDANATRADA 2,PT. BUMI LANGGENG PERDANATRADA,No group,,99,7764
6688,IDN,PT. BANGKIT GIAT USAHA MANDIRI 2,PT. BANGKIT GIAT USAHA MANDIRI,No group,,99,11923
6689,IDN,PT. SAWIT LAMANDAU RAYA,PT. SAWIT LAMANDAU RAYA,No group,,99,7472
6690,IDN,KOP. KARYA ABADI,KOP. KARYA ABADI,No group,,99,480
6691,IDN,PT. SAWIT MAS PARENGGEAN,PT. SAWIT MAS PARENGGEAN,No group,,99,1403
6692,IDN,PT. SERUYAN SAWIT MAKMUR,PT. SERUYAN SAWIT MAKMUR,No group,,99,15328
6693,IDN,PT. TANA SAWIT BELUM ITAH,PT. TANA SAWIT BELUM ITAH,No group,,99,11982
6694,IDN,PT. PETAK SAWIT EKAHARAP,PT. PETAK SAWIT EKAHARAP,No group,,99,15111
6695,IDN,PT. BENUA ALAM SUBUR,PT. BENUA ALAM SUBUR,Wilmar,,77,15095
6696,IDN,PT. PUKUN MANDIRI LESTARI,PT. PUKUN MANDIRI LESTARI,Wilmar,,77,18669
6697,IDN,PT. TISMA PERDANA MANDIRI,PT. TISMA PERDANA MANDIRI,No group,,99,5052
6698,IDN,PT. KALIMANTAN HAMPARAN SAWIT,PT. KALIMANTAN HAMPARAN SAWIT,No group,,99,12099
6699,IDN,PT. AGUNG PESONA KAHURIPAN,PT. AGUNG PESONA KAHURIPAN,No group,,99,10721
6700,IDN,PT. KERENG PANGI PEDANA,PT. KERENG PANGI PEDANA,No group,,99,6804
6701,IDN,PT. GIRI REJEKI KAHURIPAN,PT. GIRI REJEKI KAHURIPAN,No group,,99,15651
6702,IDN,PT. KRIDA DARMA KAHURIPAN,PT. KRIDA DARMA KAHURIPAN,No group,,99,13532
6703,IDN,PT. ARCHIPELAGO TIMUR ABADI,PT. ARCHIPELAGO TIMUR ABADI,RGE Group,Asian Agri,102,14961
6704,IDN,PT. TANTAHAN PANDUHUP ASI 1,PT. TANTAHAN PANDUHUP ASI,No group,,99,6744
6705,IDN,KOP. PENYANG BELUM,KOP. PENYANG BELUM,No group,,99,2512
6706,IDN,PT. TANTAHAN PANDUHUP ASI 2,PT. TANTAHAN PANDUHUP ASI,No group,,99,7722
6707,IDN,PT. RUTA JONA LESTARI,PT. RUTA JONA LESTARI,No group,,99,20735
6708,IDN,PT. DIAN AGRO MANDIRI,PT. DIAN AGRO MANDIRI,No group,,99,19151
6709,IDN,PT. SEPALAR YASA KARTIKA,PT. SEPALAR YASA KARTIKA,No group,,99,8649
6710,IDN,PT. KAPUAS MAJU JAYA,PT. KAPUAS MAJU JAYA,No group,,99,18575
6711,IDN,PT. BINTANG SATRIA,PT. BINTANG SATRIA,No group,,99,20740
6712,IDN,PT. BERKAH ALAM FAJAR MAS,PT. BERKAH ALAM FAJAR MAS,No group,,99,20063
6713,IDN,PT. BAHAUR ERA SAWIT TAMA,PT. BAHAUR ERA SAWIT TAMA,No group,,99,19811
6714,IDN,PT. KATINGAN HIJAU LESTARI,PT. KATINGAN HIJAU LESTARI,No group,,99,9529
6715,IDN,PT. KAHAYAN AGRO LESTARI,PT. KAHAYAN AGRO LESTARI,No group,,99,24545
6716,IDN,KOP. KELUARGA SEJAHTERA,KOP. KELUARGA SEJAHTERA,No group,,99,8127
6717,IDN,PT. DWIE WARNA KARYA,PT. DWIE WARNA KARYA,No group,,99,12266
6718,IDN,KOP. USAHA BERSAMA,KOP. USAHA BERSAMA,No group,,99,4829
6719,IDN,KOP. WARGA JAYA,KOP. WARGA JAYA,No group,,99,2473
6720,IDN,KOP. MARAPIT JAYA,KOP. MARAPIT JAYA,No group,,99,5024
6721,IDN,PT. SANGKOWONG SINTA,PT. SANGKOWONG SINTA,No group,,99,32497
6722,IDN,PT. PULANG PISAU PERDANA,PT. PULANG PISAU PERDANA,No group,,99,32847
6723,IDN,PT. MENTENG KENCANA MAS,PT. MENTENG KENCANA MAS,No group,,99,19643
6724,IDN,PT. KURNIA KUALA KURUN,PT. KURNIA KUALA KURUN,No group,,99,17128
6725,IDN,PT. WANAYASA KAHURIPAN IND. & KUD. MELATI,PT. WANAYASA KAHURIPAN IND. & KUD. MELATI,No group,,99,1643
6726,IDN,PT. MIRZA PRATAMA PUTRA,PT. MIRZA PRATAMA PUTRA,No group,,99,6492
6727,IDN,PT. Kalimantan Sawit Kusuma 2,PT. Kalimantan Sawit Kusuma,No group,,99,2840
6728,IDN,PT. BUANA SAWIT HIJAU,PT. BUANA SAWIT HIJAU,No group,,99,9583
6729,IDN,PT. TRI PERMAI HIJAU,PT. TRI PERMAI HIJAU,No group,,99,21947
6730,IDN,PT. SAMBA SAKTI PERKASA,PT. SAMBA SAKTI PERKASA,No group,,99,4979
6731,IDN,KOP. DANAU MAREI,KOP. DANAU MAREI,No group,,99,1554
6732,IDN,PT. ARJUNA UTAMA SAWIT,PT. ARJUNA UTAMA SAWIT,No group,,99,14334
6733,IDN,PT. ANUGERAH BINTANG ITAH,PT. ANUGERAH BINTANG ITAH,No group,,99,17132
6734,IDN,PT. RIMBA KARYA ARTA SEJATI,PT. RIMBA KARYA ARTA SEJATI,No group,,99,18622
6735,IDN,PT. RANA CENTRAL NUGRAHA,PT. RANA CENTRAL NUGRAHA,No group,,99,10649
6736,IDN,PT. SAWIT MANDIRI LESTARI,PT. SAWIT MANDIRI LESTARI,No group,,99,14176
6737,IDN,PT. SINARINDO BUANA SELARAS,PT. SINARINDO BUANA SELARAS,No group,,99,4988
6738,IDN,PT. BERJAYA AGRO KALIMANTAN,PT. BERJAYA AGRO KALIMANTAN,No group,,99,20996
6739,IDN,PT. SAWIT GRAHA MANUNGGAL,PT. SAWIT GRAHA MANUNGGAL,No group,,99,12960
6740,IDN,PT. DANA PRIMA MILTON,PT. DANA PRIMA MILTON,No group,,99,19171
6741,IDN,PT. LEMO JAYA,PT. LEMO JAYA,No group,,99,7590
6742,IDN,PT. KARYA ALAM PERDANA,PT. KARYA ALAM PERDANA,No group,,99,11733
6743,IDN,PT. BANGUN BATARA RAYA,PT. BANGUN BATARA RAYA,No group,,99,5656
6744,IDN,PT. KARYA BORNEO SAKTI,PT. KARYA BORNEO SAKTI,No group,,99,19675
6745,IDN,PT. CITRA ALAM PERDANA,PT. CITRA ALAM PERDANA,No group,,99,20198
6746,IDN,PT. KUDA USAHA MANDIRI,PT. KUDA USAHA MANDIRI,No group,,99,10147
6747,IDN,PT. GLOBALINDO AGUNG LESTARI 1,PT. GLOBALINDO AGUNG LESTARI,No group,,99,7419
6748,IDN,PT. MATA ANDAU SAWIT KAHURIPAN,PT. MATA ANDAU SAWIT KAHURIPAN,No group,,99,22170
6749,IDN,PT. FAJAR MAS INDAH PLANTATIONS,PT. FAJAR MAS INDAH PLANTATIONS,No group,,99,6507
6750,IDN,PT. TELAGA SARI PERSADA,PT. TELAGA SARI PERSADA,No group,,99,9347
6751,IDN,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,No group,,99,12581
6752,IDN,PT. RIMBA SAWIT UTAMA PLANINDO,PT. RIMBA SAWIT UTAMA PLANINDO,No group,,99,12238
6753,IDN,PT. WAHANA AGROTAMA MAKMUR PERKASA,PT. WAHANA AGROTAMA MAKMUR PERKASA,No group,,99,15527
6754,IDN,PT. KELUA ADI RAYA,PT. KELUA ADI RAYA,No group,,99,19252
6755,IDN,PT. PAPADAAN ULUH ITAH,PT. PAPADAAN ULUH ITAH,No group,,99,22504
6756,IDN,PT. HAMPARAN SAWIT EKA MALAN,PT. HAMPARAN SAWIT EKA MALAN,Wilmar,,77,14425
6757,IDN,PT. UPUN SAWIT TAMPUNG PENYANG,PT. UPUN SAWIT TAMPUNG PENYANG,No group,,99,15824
6758,IDN,PT. PETAK MALAI SAWIT MAKMUR 1,PT. PETAK MALAI SAWIT MAKMUR,Wilmar,,77,7986
6759,IDN,PT. TIGER MANDAU TELAWANG 1,PT. TIGER MANDAU TELAWANG,No group,,99,2708
6760,IDN,PT. MUKTI SAWIT KAHURIPAN,PT. MUKTI SAWIT KAHURIPAN,No group,,99,3851
6761,IDN,PT. AGRO SEMBULUH,PT. AGRO SEMBULUH,No group,,99,6590
6762,IDN,PT. KALIMANTAN HIJAU SENTOSA,PT. KALIMANTAN HIJAU SENTOSA,No group,,99,8632
6763,IDN,PT. SURYA INTI SAWIT KAHURIPAN,PT. SURYA INTI SAWIT KAHURIPAN,No group,,99,2391
6764,IDN,PT. TARINGIN PERKASA,PT. TARINGIN PERKASA,No group,,99,4856
6765,IDN,PT. PAHANG MITRA SELARAS,PT. PAHANG MITRA SELARAS,No group,,99,19503
6766,IDN,PT. KOMASHUT BANGKIANG MAKMUR,PT. KOMASHUT BANGKIANG MAKMUR,No group,,99,5551
